BOARD_NAME,DIST_NAME,THANA_NAME,EIIN,COLLEGE_NA,SHIFT,VERSION,GROUP
DHAKA,GAZIPUR,TONGI,109063,SAFIUDDIN SARKER ACADEMY & COLLEGE,Morning,Bangla,Humanities
DHAKA,GAZIPUR,TONGI,109063,SAFIUDDIN SARKER ACADEMY & COLLEGE,Morning,Bangla,Science
DHAKA,GAZIPUR,TONGI,109063,SAFIUDDIN SARKER ACADEMY & COLLEGE,Day,Bangla,Humanities
DHAKA,GAZIPUR,TONGI,109063,SAFIUDDIN SARKER ACADEMY & COLLEGE,Day,Bangla,Business Studies
DHAKA,GAZIPUR,TONGI,109063,SAFIUDDIN SARKER ACADEMY & COLLEGE,Day,Bangla,Science
DHAKA,GAZIPUR,TONGI,134408,MEHER NIGAR COLLEGE,Day,Bangla,Humanities
DHAKA,GAZIPUR,TONGI,134408,MEHER NIGAR COLLEGE,Day,Bangla,Business Studies
DHAKA,GAZIPUR,TONGI,134408,MEHER NIGAR COLLEGE,Morning,Bangla,Business Studies
DHAKA,GAZIPUR,TONGI,134408,MEHER NIGAR COLLEGE,Morning,Bangla,Humanities
DHAKA,GAZIPUR,TONGI,134851,THE SCHOLARS' COLLEGE,Morning,Bangla,Humanities
DHAKA,GAZIPUR,TONGI,134851,THE SCHOLARS' COLLEGE,Morning,Bangla,Science
DHAKA,GAZIPUR,TONGI,134851,THE SCHOLARS' COLLEGE,Morning,Bangla,Business Studies
DHAKA,GAZIPUR,TONGI,135926,TONGI CITY COLLEGE,Morning,Bangla,Business Studies
DHAKA,GAZIPUR,TONGI,135926,TONGI CITY COLLEGE,Morning,Bangla,Humanities
DHAKA,GAZIPUR,TONGI,135926,TONGI CITY COLLEGE,Morning,Bangla,Science
DHAKA,GAZIPUR,TONGI,137046,TONGI COMMERCE COLLEGE,Morning,Bangla,Humanities
DHAKA,GAZIPUR,TONGI,137046,TONGI COMMERCE COLLEGE,Morning,Bangla,Business Studies
DHAKA,GAZIPUR,TONGI,137689,TONGI CRYSTAL COLLEGE,Day,Bangla,Humanities
DHAKA,GAZIPUR,TONGI,137689,TONGI CRYSTAL COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,ARAIHAZAR,112303,CENTRAL CORONATION SCHOOL AND COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,ARAIHAZAR,112303,CENTRAL CORONATION SCHOOL AND COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,ARAIHAZAR,112303,CENTRAL CORONATION SCHOOL AND COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,ARAIHAZAR,112311,KABI NAZRUL SCHOOL & COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,ARAIHAZAR,112311,KABI NAZRUL SCHOOL & COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,ARAIHAZAR,112311,KABI NAZRUL SCHOOL & COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,ARAIHAZAR,112326,ROKANUDDIN MOLLA GIRLS' COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,ARAIHAZAR,112326,ROKANUDDIN MOLLA GIRLS' COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,ARAIHAZAR,112326,ROKANUDDIN MOLLA GIRLS' COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,ARAIHAZAR,112327,GOVT. SAFAR ALI COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,ARAIHAZAR,112327,GOVT. SAFAR ALI COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,ARAIHAZAR,112327,GOVT. SAFAR ALI COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,ARAIHAZAR,112328,HAZI BELAYET HOSSAIN COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,ARAIHAZAR,112328,HAZI BELAYET HOSSAIN COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,ARAIHAZAR,112328,HAZI BELAYET HOSSAIN COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,ARAIHAZAR,112329,PANCHRUKHI BEGUM ANOWARA COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,ARAIHAZAR,112329,PANCHRUKHI BEGUM ANOWARA COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,ARAIHAZAR,112329,PANCHRUKHI BEGUM ANOWARA COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,ARAIHAZAR,134245,GOPALDI NAZRUL ISLAM BABU COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,ARAIHAZAR,134245,GOPALDI NAZRUL ISLAM BABU COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,ARAIHAZAR,134245,GOPALDI NAZRUL ISLAM BABU COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,BANDAR,112376,NABIGANJ GIRLS' SCHOOL AND COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,BANDAR,112376,NABIGANJ GIRLS' SCHOOL AND COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,BANDAR,112376,NABIGANJ GIRLS' SCHOOL AND COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,BANDAR,112377,DHAKESHWARI MILLS SCHOOL AND COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,BANDAR,112377,DHAKESHWARI MILLS SCHOOL AND COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,BANDAR,112378,BANDAR GIRLS SCHOOL AND COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,BANDAR,112378,BANDAR GIRLS SCHOOL AND COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,BANDAR,112378,BANDAR GIRLS SCHOOL AND COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,BANDAR,112379,B. M. UNION SCHOOL AND COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,BANDAR,112379,B. M. UNION SCHOOL AND COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,BANDAR,112379,B. M. UNION SCHOOL AND COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,BANDAR,112400,NAZIMUDDIN BHUIYAN COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,BANDAR,112400,NAZIMUDDIN BHUIYAN COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,BANDAR,112400,NAZIMUDDIN BHUIYAN COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,BANDAR,112403,GOVT. HAJI IBRAHIM ALAMCHAN MODEL SCHOOL & COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,BANDAR,112403,GOVT. HAJI IBRAHIM ALAMCHAN MODEL SCHOOL & COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,BANDAR,112403,GOVT. HAJI IBRAHIM ALAMCHAN MODEL SCHOOL & COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,FATULLA,112428,ARRIBS INTERNATIONAL SCHOOL & COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,FATULLA,112428,ARRIBS INTERNATIONAL SCHOOL & COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,FATULLA,112428,ARRIBS INTERNATIONAL SCHOOL & COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,FATULLA,112482,HAZI MISIR ALI COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,FATULLA,112482,HAZI MISIR ALI COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,FATULLA,112482,HAZI MISIR ALI COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112401,GOVT. KADAM RASUL COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112401,GOVT. KADAM RASUL COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112401,GOVT. KADAM RASUL COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112405,KANAINAGAR SOBAHANIA SCHOOL & COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112405,KANAINAGAR SOBAHANIA SCHOOL & COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112411,JALKURI HIGH SCHOOL AND COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112411,JALKURI HIGH SCHOOL AND COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112419,MORGAN GIRLS SCHOOL AND COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112419,MORGAN GIRLS SCHOOL AND COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112419,MORGAN GIRLS SCHOOL AND COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112420,NARAYANGANJ HIGH SCHOOL & COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112421,BIBI MARIUM GIRLS' HIGH SCHOOL AND COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112421,BIBI MARIUM GIRLS' HIGH SCHOOL AND COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112421,BIBI MARIUM GIRLS' HIGH SCHOOL AND COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112426,NARAYANGANJ GIRLS' SCHOOL & COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112426,NARAYANGANJ GIRLS' SCHOOL & COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112426,NARAYANGANJ GIRLS' SCHOOL & COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112477,"GOVT. ADAMJEENAGAR M. W. COLLEGE, NARAYANGONJ",Day,Bangla,Science
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112477,"GOVT. ADAMJEENAGAR M. W. COLLEGE, NARAYANGONJ",Day,Bangla,Humanities
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112477,"GOVT. ADAMJEENAGAR M. W. COLLEGE, NARAYANGONJ",Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112478,GOVT. TOLARAM COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112478,GOVT. TOLARAM COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112478,GOVT. TOLARAM COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112479,NARAYANGANJ GOVT. MOHILA COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112479,NARAYANGANJ GOVT. MOHILA COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112479,NARAYANGANJ GOVT. MOHILA COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112480,NARAYANGANJ COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112480,NARAYANGANJ COLLEGE,Morning,Bangla,Science
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112480,NARAYANGANJ COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112480,NARAYANGANJ COLLEGE,Morning,Bangla,Humanities
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112480,NARAYANGANJ COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112480,NARAYANGANJ COLLEGE,Morning,Bangla,Business Studies
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112484,"ADARSHA GIRLS' SCHOOL AND COLLEGE, NARAYANGANJ",Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,112484,"ADARSHA GIRLS' SCHOOL AND COLLEGE, NARAYANGANJ",Day,Bangla,Humanities
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,131870,NARAYANGONJ MODEL COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,131870,NARAYANGONJ MODEL COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,135225,NARAYANGANJ COMMERCE COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,135225,NARAYANGANJ COMMERCE COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,137040,IQRA COMMERCE COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,139004,KAMAR ALI COLLEGE,Morning,Bangla,Business Studies
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,139004,KAMAR ALI COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,139004,KAMAR ALI COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,139004,KAMAR ALI COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,139004,KAMAR ALI COLLEGE,Morning,Bangla,Science
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,139004,KAMAR ALI COLLEGE,Morning,Bangla,Humanities
DHAKA,NARAYANGANJ,RUPGANJ,112492,BHULTA UCCHA MADHYAMIK BIDDALAYA,Day,Bangla,Science
DHAKA,NARAYANGANJ,RUPGANJ,112492,BHULTA UCCHA MADHYAMIK BIDDALAYA,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,RUPGANJ,112492,BHULTA UCCHA MADHYAMIK BIDDALAYA,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,RUPGANJ,112493,YOUSUFGONJ SCHOOL & COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,RUPGANJ,112493,YOUSUFGONJ SCHOOL & COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,RUPGANJ,112503,NABA KISHOLOY HIGH SCHOOL AND GIRL'S COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,RUPGANJ,112503,NABA KISHOLOY HIGH SCHOOL AND GIRL'S COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,RUPGANJ,112510,RUPSHI NEW MODEL SCHOOL & COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,RUPGANJ,112510,RUPSHI NEW MODEL SCHOOL & COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,RUPGANJ,112511,HAZI MOHAMMAD EKHLASUDDIN BHUIYAN UCHCHA MADDHYAMIC BIDDAYALAYA,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,RUPGANJ,112534,SOLIMUDDIN CHOWDHURY COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,RUPGANJ,112534,SOLIMUDDIN CHOWDHURY COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,RUPGANJ,112534,SOLIMUDDIN CHOWDHURY COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,RUPGANJ,112535,MURAPARA COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,RUPGANJ,112535,MURAPARA COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,RUPGANJ,112535,MURAPARA COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,RUPGANJ,112536,ABDUL AZIZ MIA AYESHA KHATUN COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,RUPGANJ,112536,ABDUL AZIZ MIA AYESHA KHATUN COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,RUPGANJ,112536,ABDUL AZIZ MIA AYESHA KHATUN COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,RUPGANJ,112537,"NURUNNESSA UCHCHA MADHYAMIK BIDYALAYA, DAUDPUR, RUPGANJ",Day,Bangla,Humanities
DHAKA,NARAYANGANJ,RUPGANJ,112537,"NURUNNESSA UCHCHA MADHYAMIK BIDYALAYA, DAUDPUR, RUPGANJ",Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,RUPGANJ,112537,"NURUNNESSA UCHCHA MADHYAMIK BIDYALAYA, DAUDPUR, RUPGANJ",Day,Bangla,Science
DHAKA,NARAYANGANJ,RUPGANJ,136557,PURBACHAL ADARSHA COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,RUPGANJ,136557,PURBACHAL ADARSHA COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,RUPGANJ,136557,PURBACHAL ADARSHA COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,RUPGANJ,137664,ALHAZ LION MD. HABIBUR RAHMAN HAREJ CITY COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,RUPGANJ,137664,ALHAZ LION MD. HABIBUR RAHMAN HAREJ CITY COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,RUPGANJ,137664,ALHAZ LION MD. HABIBUR RAHMAN HAREJ CITY COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,RUPGANJ,137668,ABDUL HAQUE BHUIYAN INTERNATIONAL COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,RUPGANJ,137668,ABDUL HAQUE BHUIYAN INTERNATIONAL COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,RUPGANJ,137668,ABDUL HAQUE BHUIYAN INTERNATIONAL COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,SIDDHIRGANJ,112476,SHANARPAR ROWSHAN ARA COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,SIDDHIRGANJ,112476,SHANARPAR ROWSHAN ARA COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,SIDDHIRGANJ,112476,SHANARPAR ROWSHAN ARA COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,SIDDHIRGANJ,112483,"REBATI MOHAN UCHCHA MADHYAMIK BIDYALYA, SIDDHIRGONJ",Morning,Bangla,Business Studies
DHAKA,NARAYANGANJ,SIDDHIRGANJ,112483,"REBATI MOHAN UCHCHA MADHYAMIK BIDYALYA, SIDDHIRGONJ",Morning,Bangla,Science
DHAKA,NARAYANGANJ,SIDDHIRGANJ,112483,"REBATI MOHAN UCHCHA MADHYAMIK BIDYALYA, SIDDHIRGONJ",Morning,Bangla,Humanities
DHAKA,NARAYANGANJ,SIDDHIRGANJ,134189,GIASUDDIN ISLAMIC MODEL COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,SIDDHIRGANJ,134189,GIASUDDIN ISLAMIC MODEL COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,SIDDHIRGANJ,134189,GIASUDDIN ISLAMIC MODEL COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,SONARGAON,112335,MEGHNA SHILPANAGARI SCHOOL & COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,SONARGAON,112335,MEGHNA SHILPANAGARI SCHOOL & COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,SONARGAON,112335,MEGHNA SHILPANAGARI SCHOOL & COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,SONARGAON,112337,BARADI HIGH SCHOOL & COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,SONARGAON,112337,BARADI HIGH SCHOOL & COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,SONARGAON,112369,SONARGAON GOVT. COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,SONARGAON,112369,SONARGAON GOVT. COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,SONARGAON,112369,SONARGAON GOVT. COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,SONARGAON,112370,SONARGAON KAZI FAZLUL HAQUE WOMEN'S COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,SONARGAON,112370,SONARGAON KAZI FAZLUL HAQUE WOMEN'S COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,SONARGAON,112370,SONARGAON KAZI FAZLUL HAQUE WOMEN'S COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,SONARGAON,112371,HOSSAINPUR S. P. UNION COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,SONARGAON,112371,HOSSAINPUR S. P. UNION COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,SONARGAON,112371,HOSSAINPUR S. P. UNION COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,SONARGAON,112372,SINHA UCHCHA MADDHAMIK BIDDALAYA,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,SONARGAON,112372,SINHA UCHCHA MADDHAMIK BIDDALAYA,Day,Bangla,Science
DHAKA,NARAYANGANJ,SONARGAON,112373,SONARGAON G. R. INSTITUTION,Day,Bangla,Science
DHAKA,NARAYANGANJ,SONARGAON,112373,SONARGAON G. R. INSTITUTION,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,SONARGAON,112373,SONARGAON G. R. INSTITUTION,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,SONARGAON,133916,SONARGAON IDEAL COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,SONARGAON,133916,SONARGAON IDEAL COLLEGE,Day,Bangla,Science
DHAKA,NARAYANGANJ,SONARGAON,133916,SONARGAON IDEAL COLLEGE,Day,Bangla,Humanities
DHAKA,NARAYANGANJ,SONARGAON,134965,SONARGAON STAR FLOWER SHAH ALI RAFIQUL ISLAM SCHOOL AND COLLEGE,Morning,Bangla,Science
DHAKA,NARAYANGANJ,SONARGAON,134965,SONARGAON STAR FLOWER SHAH ALI RAFIQUL ISLAM SCHOOL AND COLLEGE,Morning,Bangla,Business Studies
DHAKA,NARAYANGANJ,SONARGAON,134965,SONARGAON STAR FLOWER SHAH ALI RAFIQUL ISLAM SCHOOL AND COLLEGE,Morning,Bangla,Humanities
DHAKA,NARAYANGANJ,SONARGAON,136852,SONARGAON KNOWLEDGE KING COLLEGE,Day,Bangla,Business Studies
DHAKA,NARAYANGANJ,SONARGAON,136852,SONARGAON KNOWLEDGE KING COLLEGE,Day,Bangla,Humanities
DHAKA,NARSINGDI,BELABO,112573,NARAYANPUR RABEYA COLLEGE,Day,Bangla,Business Studies
DHAKA,NARSINGDI,BELABO,112573,NARAYANPUR RABEYA COLLEGE,Day,Bangla,Science
DHAKA,NARSINGDI,BELABO,112573,NARAYANPUR RABEYA COLLEGE,Day,Bangla,Humanities
DHAKA,NARSINGDI,BELABO,112574,"BAROICHA COLLEGE, BELABOO",Day,Bangla,Humanities
DHAKA,NARSINGDI,BELABO,112574,"BAROICHA COLLEGE, BELABOO",Day,Bangla,Business Studies
DHAKA,NARSINGDI,BELABO,112574,"BAROICHA COLLEGE, BELABOO",Day,Bangla,Science
DHAKA,NARSINGDI,BELABO,112575,HOSSAIN ALI COLLEGE,Day,Bangla,Science
DHAKA,NARSINGDI,BELABO,112575,HOSSAIN ALI COLLEGE,Day,Bangla,Humanities
DHAKA,NARSINGDI,BELABO,112575,HOSSAIN ALI COLLEGE,Day,Bangla,Business Studies
DHAKA,NARSINGDI,BELABO,112576,PORADIA WASIM UDDIN KHAN COLLEGE,Day,Bangla,Business Studies
DHAKA,NARSINGDI,BELABO,112576,PORADIA WASIM UDDIN KHAN COLLEGE,Day,Bangla,Science
DHAKA,NARSINGDI,BELABO,112576,PORADIA WASIM UDDIN KHAN COLLEGE,Day,Bangla,Humanities
DHAKA,NARSINGDI,BELABO,135250,KASHIMNAGAR ADARSHA MAHABIDDALAY,Day,Bangla,Humanities
DHAKA,NARSINGDI,BELABO,135250,KASHIMNAGAR ADARSHA MAHABIDDALAY,Day,Bangla,Science
DHAKA,NARSINGDI,BELABO,135250,KASHIMNAGAR ADARSHA MAHABIDDALAY,Day,Bangla,Business Studies
DHAKA,NARSINGDI,BELABO,136317,SHAHEED MUKTIJODDHA NOJIB UDDIN KHAN COLLEGE,Day,Bangla,Business Studies
DHAKA,NARSINGDI,BELABO,136317,SHAHEED MUKTIJODDHA NOJIB UDDIN KHAN COLLEGE,Day,Bangla,Humanities
DHAKA,NARSINGDI,MONOHARDI,112652,BARA CHAPA COLLEGE,Day,Bangla,Science
DHAKA,NARSINGDI,MONOHARDI,112652,BARA CHAPA COLLEGE,Day,Bangla,Business Studies
DHAKA,NARSINGDI,MONOHARDI,112652,BARA CHAPA COLLEGE,Day,Bangla,Humanities
DHAKA,NARSINGDI,MONOHARDI,112653,AFAZUDDIN KHAN COLLEGE,Day,Bangla,Humanities
DHAKA,NARSINGDI,MONOHARDI,112653,AFAZUDDIN KHAN COLLEGE,Day,Bangla,Business Studies
DHAKA,NARSINGDI,MONOHARDI,112653,AFAZUDDIN KHAN COLLEGE,Day,Bangla,Science
DHAKA,NARSINGDI,MONOHARDI,112654,BARA CHAPA UNION ADARSHA COLLEGE,Day,Bangla,Science
DHAKA,NARSINGDI,MONOHARDI,112654,BARA CHAPA UNION ADARSHA COLLEGE,Day,Bangla,Humanities
DHAKA,NARSINGDI,MONOHARDI,112654,BARA CHAPA UNION ADARSHA COLLEGE,Day,Bangla,Business Studies
DHAKA,NARSINGDI,MONOHARDI,112655,MANOHARDI COLLEGE,Day,Bangla,Business Studies
DHAKA,NARSINGDI,MONOHARDI,112655,MANOHARDI COLLEGE,Day,Bangla,Science
DHAKA,NARSINGDI,MONOHARDI,112655,MANOHARDI COLLEGE,Day,Bangla,Humanities
DHAKA,NARSINGDI,MONOHARDI,112656,"SARDAR ASMAT ALI MAHILA COLLEGE, MONOHARDI",Day,Bangla,Humanities
DHAKA,NARSINGDI,MONOHARDI,112656,"SARDAR ASMAT ALI MAHILA COLLEGE, MONOHARDI",Day,Bangla,Science
DHAKA,NARSINGDI,MONOHARDI,112656,"SARDAR ASMAT ALI MAHILA COLLEGE, MONOHARDI",Day,Bangla,Business Studies
DHAKA,NARSINGDI,MONOHARDI,112657,HATIRDIA RAZIUDDIN COLLEGE,Day,Bangla,Business Studies
DHAKA,NARSINGDI,MONOHARDI,112657,HATIRDIA RAZIUDDIN COLLEGE,Day,Bangla,Humanities
DHAKA,NARSINGDI,MONOHARDI,112657,HATIRDIA RAZIUDDIN COLLEGE,Day,Bangla,Science
DHAKA,NARSINGDI,MONOHARDI,112658,KHIDIRPUR COLLEGE,Day,Bangla,Business Studies
DHAKA,NARSINGDI,MONOHARDI,112658,KHIDIRPUR COLLEGE,Day,Bangla,Science
DHAKA,NARSINGDI,MONOHARDI,112658,KHIDIRPUR COLLEGE,Day,Bangla,Humanities
